,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig
ZNF367,112.834924781914,-1.29380652546361,0.162733275264051,-7.95047308772149,1.85800601902392e-15,9.37173522238322e-15,down
FAM111A,154.968875372576,-1.14312193508318,0.144136931225163,-7.93080527916505,2.17729381442528e-15,1.09359738578018e-14,down
OCEL1,179.112187032974,-1.01395093563435,0.128044709542135,-7.91872572681881,2.39957001408679e-15,1.20119474183976e-14,down
CEP128,174.744829206149,-1.04143975898735,0.131534393568,-7.91762314583487,2.42093810532967e-15,1.21036758836872e-14,down
MAMSTR,79.524012518177,-1.58563562036752,0.200508326697934,-7.90807866426555,2.6139163218782e-15,1.30466141438013e-14,down
PLA2G4C,172.217448523717,-1.06293308357115,0.135423984266614,-7.84892786405184,4.19608870569124e-15,2.07697685353489e-14,down
RNF125,158.681801578114,1.0963425645968,0.139893707184025,7.83696841455921,4.61554091462214e-15,2.27986698014607e-14,up
TNNI3,59.9595113587508,-1.86735546359961,0.239961449816527,-7.7818977382716,7.14446103819367e-15,3.50149037488136e-14,down
FANCM,164.319149809482,-1.0455497296264,0.134367473429679,-7.78127103933077,7.17994813659067e-15,3.51743742592978e-14,down
SRFBP1,197.084485860277,1.03297319910728,0.132776723000586,7.7797762722516,7.26529185090942e-15,3.55778598068549e-14,up
MAP3K6,162.460350107806,-1.03833637766586,0.133792097569634,-7.76081993277249,8.43820524955498e-15,4.11526371308019e-14,down
ATL1,83.6874560433164,-1.46716994861101,0.190582320192058,-7.69835285420222,1.37831329475684e-14,6.64050859982001e-14,down
LINC02587,104.139042838717,-1.334196755296,0.173353030335978,-7.69641437885551,1.39937493861827e-14,6.73925863656736e-14,down
ERICH2,30.5866408867718,4.32151869955373,0.562384928705776,7.68427189096069,1.53869571734895e-14,7.38933221105297e-14,up
MTMR9LP,105.205594059168,-1.31105994768427,0.171193011089721,-7.65837308041241,1.88303203100792e-14,9.00308180276294e-14,down
PPIC,106.952817633886,1.35297998328372,0.176985856303357,7.64456556892708,2.0965195477109e-14,9.99975277274824e-14,up
PPP2R2C,55.4056629303166,1.94359073383358,0.25439212571175,7.64013716382027,2.16990451801294e-14,1.03373765955976e-13,up
TMEM143,135.576945887569,-1.15455893352132,0.151618565396391,-7.61489155699932,2.63912950543045e-14,1.25127885017011e-13,down
KYAT1,157.856161637907,-1.06208547264917,0.139565608080873,-7.609936912493,2.74229746948043e-14,1.29710017896241e-13,down
LOC101928034,147.588061369173,-1.12841381123768,0.148557090937405,-7.59582598257221,3.05835292635126e-14,1.44373138339708e-13,down
FBLN5,57.2761464193494,1.91059644609357,0.25182186638373,7.5870950903929,3.27157001314378e-14,1.54072478037079e-13,up
PCAT14,114.343831846961,-1.28957258827792,0.170516347810987,-7.56275046253852,3.94634240346792e-14,1.84974139610879e-13,down
HTATSF1P2,124.654429201719,1.23359874078603,0.163136487581863,7.56175861740924,3.97655826748835e-14,1.86317217489664e-13,up
DACT1,36.8480520862021,2.57713105380017,0.343893117933599,7.49398844991651,6.6811606013886e-14,3.08913041914592e-13,up
BMP4,48.802160774917,2.12060975281383,0.283064695490531,7.49160805496766,6.80348378166218e-14,3.14325166659365e-13,up
RCAN1,160.812028299059,1.02706744571448,0.137299793483046,7.48047334711619,7.40553868425691e-14,3.41479207439121e-13,up
FKBP1B,157.788476612815,-1.08170331522883,0.145089199915915,-7.45543648910961,8.95707942876617e-14,4.10957694252891e-13,down
DMC1,73.3464751982942,-1.54280621124452,0.206981240170437,-7.4538456237585,9.06580719253802e-14,4.15626495003021e-13,down
AIFM2,102.887200298712,1.3137867330173,0.176287409955873,7.45252728681054,9.15689106754355e-14,4.19479852322301e-13,up
ADM,68.2729173575638,-1.64608335583004,0.221201670458433,-7.44155029398551,9.95104832159136e-14,4.54464224457363e-13,down
LOC100996842,57.0882374767562,-1.76406497477003,0.237325426471581,-7.43310567686381,1.06077085686756e-13,4.8297463937302e-13,down
TTC25,113.606922198706,1.23637932879527,0.16647592531855,7.42677553183425,1.11276961361136e-13,5.06456647110642e-13,up
NT5DC3,129.571479405571,1.14210772306905,0.154050737362559,7.41384132671235,1.22692704008202e-13,5.56925900347731e-13,up
KAT2B,153.126502182052,-1.05509065056352,0.142456722933123,-7.40639422864469,1.29779660854788e-13,5.87753065427776e-13,down
FAM27E3,78.5369629239425,1.50904556130314,0.203956597041431,7.39885634097238,1.3736235502162e-13,6.21386246891507e-13,up
CXCL11,71.2147759402834,-1.56216137696068,0.211439829728573,-7.38820769467151,1.48821157678306e-13,6.71948368639102e-13,down
C1QL4,60.9114251635962,-1.66320913538557,0.225919082070994,-7.36196836557133,1.81217923490197e-13,8.14524720917315e-13,down
SLC1A3,101.796523745044,1.30015214698419,0.17723953522407,7.3355650890221,2.20787904380961e-13,9.88284769741272e-13,up
KBTBD8,56.5596530405599,1.80817114965937,0.247276944632392,7.31233213976922,2.62545158836886e-13,1.16774839663132e-12,up
IFI27L1,110.354189416295,-1.23735226809499,0.169394334755697,-7.30456700266584,2.78161033257213e-13,1.23444306760613e-12,down
ERBB3,146.054181228758,-1.11073822299721,0.152117472293975,-7.30184512171387,2.83847901464151e-13,1.25874409537764e-12,down
PLD6,143.17423266924,1.06937886603706,0.147045321007504,7.2724440241284,3.53040893172252e-13,1.55420149673974e-12,up
IL11,125.239535286407,-1.14814097132661,0.15833943776893,-7.25113709827701,4.13287077782564e-13,1.81187120575825e-12,down
FLRT1,86.8660619009863,1.47100428832432,0.203400359556511,7.23206336277705,4.75710136275868e-13,2.0748615048025e-12,up
ULBP1,56.3062720530163,1.77660778686276,0.245669558589648,7.23169690645434,4.76995843544856e-13,2.07970885147902e-12,up
FBXL7,137.468404224835,-1.07780071344801,0.149151343515003,-7.22622195715984,4.96615845670254e-13,2.16288076779864e-12,down
EPHA10,60.539474618182,1.81033798718968,0.253039230433198,7.15437675055534,8.40539261446689e-13,3.60287202651727e-12,up
TRMT61A,166.268950120022,1.00879943588362,0.141288117105894,7.14001613545136,9.33199640418788e-13,3.98287603239919e-12,up
MARK1,63.3781584826349,1.62675563827883,0.228106441830586,7.13156377883892,9.92349516307525e-13,4.23078533953984e-12,up
MND1,131.630682787093,-1.11897849768174,0.157448612353744,-7.10694417025222,1.18640397410553e-12,5.02578586900031e-12,down
MAFG-DT,143.474355930027,1.05931929502272,0.149137275444387,7.10298141002137,1.2209383359731e-12,5.16657446251263e-12,up
FICD,99.9693987565133,1.31829076730828,0.187047283315972,7.04790117203328,1.81636563704657e-12,7.58397818842439e-12,up
SYNGR1,148.358148292344,-1.01065965748404,0.143806116573027,-7.02793234090858,2.09616490550214e-12,8.72780145121641e-12,down
ELAC1,153.167473396359,1.01475858508258,0.144437481405549,7.02559041605942,2.13162919496362e-12,8.8630898106382e-12,up
TCEAL3,77.014240854776,-1.47780657698504,0.210768966743116,-7.01149984184426,2.35776759051839e-12,9.77948872993529e-12,down
KRT222,113.971537575394,-1.20648186867436,0.172270328361254,-7.00342235457022,2.49784369200141e-12,1.03353372882015e-11,down
PROSER2,120.652699039759,1.14234432484234,0.163248766294987,6.99756788837321,2.60443875221966e-12,1.07689254333547e-11,up
LINC00173,114.064015664819,-1.19749041743715,0.171502617000618,-6.98234486668406,2.90293448171098e-12,1.19823894229516e-11,down
AOC3,43.0469997331569,2.05517738331771,0.294857320416834,6.97007413759423,3.167740080495e-12,1.30348297413677e-11,up
RNF207,107.142167326846,-1.20157404677975,0.172615615884224,-6.96098114081214,3.37911012238169e-12,1.38806489841223e-11,down
CGRRF1,169.995410694563,1.03822223225554,0.149200020014185,6.95859311652127,3.43687546369364e-12,1.41082200297321e-11,up
PIGZ,101.594684543748,-1.20378976394488,0.173217444217042,-6.94958737779624,3.66356156042871e-12,1.49820452020412e-11,down
VSIG10L,118.53650603571,-1.09706419258405,0.157895645693048,-6.94803322643082,3.70413776764857e-12,1.5142789386662e-11,down
TNIK,144.263374292846,1.00236709954841,0.144423073816743,6.94049138450206,3.90738408581903e-12,1.5935447781106e-11,up
ANXA3,25.323473136912,3.54734302308473,0.511116595099018,6.9403792737301,3.91048637612804e-12,1.59426493440982e-11,up
NPAS1,92.6161653693868,-1.30077059181326,0.18743191877224,-6.93996305609991,3.92202494453541e-12,1.59842280708449e-11,down
SLC5A5,114.388021484194,-1.10742544296801,0.15961777404208,-6.93798325164004,3.97736856147462e-12,1.61987127244216e-11,down
DOC2A,99.1141449754222,-1.231295414291,0.177784385188903,-6.92577929711152,4.33581984734278e-12,1.75985011769146e-11,down
ZNF821,139.311070119015,-1.02658032356927,0.148479326093649,-6.91396136133985,4.7130359554699e-12,1.90905962352463e-11,down
GADD45B,105.568208880311,1.21191206503301,0.175345296705398,6.91157440663591,4.79304017139347e-12,1.94014849693087e-11,up
FAM110D,126.79039040897,-1.03928906258347,0.150774140238813,-6.89301932637339,5.4620450565036e-12,2.20345671357665e-11,down
ANKRD36B,139.399283708588,-1.00013599386522,0.145552501342804,-6.87130749824569,6.3616096149908e-12,2.55341995616505e-11,down
C1QTNF6,130.567209171928,-1.11881411429149,0.163084675437412,-6.86032646102831,6.87033587200669e-12,2.75575778806886e-11,down
ETNK2,133.428763515586,1.02089180503022,0.14946090845169,6.83049377663989,8.46228506625058e-12,3.37162987826664e-11,up
AVEN,126.758271647964,1.07915332561708,0.158787061711246,6.79622957933135,1.07392596884552e-11,4.24904241537586e-11,up
SLC22A23,130.824193590128,1.04748838081147,0.154207368524298,6.79272586540781,1.10034349182208e-11,4.34779646039932e-11,up
ZNF853,134.592581840323,1.02649687440832,0.151289380401168,6.78498961187093,1.16094864587801e-11,4.57816740386077e-11,up
NTAN1,108.67035667733,-1.13051029809028,0.167353391811989,-6.75522787945844,1.42610931599239e-11,5.58321563192424e-11,down
SBK1,119.187242517715,-1.07937623977668,0.159818721123678,-6.75375345383595,1.44068486114534e-11,5.63657911072572e-11,down
HSD3B7,89.1895726967675,-1.25898989902354,0.186683192991755,-6.74399167298975,1.54093374653077e-11,6.01105253837985e-11,down
CCT6B,49.4593413082214,1.78194535607979,0.265307131403543,6.71653772234785,1.86093150418223e-11,7.21685692893036e-11,up
AATK,128.185515191286,-1.01607801381451,0.151786055741247,-6.69414597310993,2.16934789805709e-11,8.36668318005918e-11,down
STARD4-AS1,139.613538712126,-1.04710750000482,0.15710161424906,-6.66516066693494,2.64375974051985e-11,1.0140646284457e-10,down
LCA5L,131.791219366127,1.02682094832599,0.154825336782036,6.63212475211051,3.30888728611149e-11,1.26269086487601e-10,up
FAM241A,130.031131793731,1.11803452277561,0.169323773441779,6.60293885524609,4.03085826689498e-11,1.5264796274854e-10,up
TRIM7,126.442742300256,-1.0786190431045,0.163941803345327,-6.5792800926588,4.72731510401556e-11,1.78061704691511e-10,down
SEL1L3,94.5909645257185,1.19589676363027,0.1819060812021,6.57425389919544,4.88977318708877e-11,1.83948610371435e-10,up
PGPEP1L,135.030005025201,-1.01994190060687,0.155791506212869,-6.54683894777455,5.87676788180303e-11,2.19761642827675e-10,down
NEIL3,70.5199266496122,-1.34155237597863,0.204955575500983,-6.54557638990501,5.92663539470515e-11,2.21556984090999e-10,down
YPEL2,117.039599899613,-1.06431777226391,0.163434099723197,-6.51221363269057,7.40512981011243e-11,2.75103685782719e-10,down
GPR137B,73.8105231905169,-1.31915391304253,0.202957676362218,-6.49965025559437,8.0506956585707e-11,2.98436135833095e-10,down
GPER1,103.389249654462,-1.15713296875831,0.178847757533428,-6.46993277811737,9.80465253809405e-11,3.60986728786802e-10,down
IL6R,63.09867453732,1.47546107399443,0.228166874344228,6.46658757207872,1.00240746119994e-10,3.68723977941846e-10,up
S100A3,46.1416748009678,-1.7718946415552,0.274901252850439,-6.44556771998126,1.15168487582563e-10,4.22072162326387e-10,down
GPR19,71.5373885885529,-1.35267221946706,0.210033711992273,-6.44026240662176,1.19267120881439e-10,4.35887709863567e-10,down
LMNTD2,94.6357833691814,-1.14369492571727,0.177613696701112,-6.43922708079143,1.20083428753358e-10,4.38736668177278e-10,down
RGMB-AS1,43.2003548674087,1.84016903813045,0.286014492022681,6.43383146468162,1.24426821484888e-10,4.54049419851095e-10,up
CBR3,99.083060788402,-1.13250454884742,0.177145392035853,-6.39307935607047,1.62577830134634e-10,5.87338260350104e-10,down
FAM98C,117.017091720482,-1.02270962887242,0.160148122421506,-6.38602322280541,1.7025515736209e-10,6.14515513516603e-10,down
LINC00210,64.2143125399772,-1.38196273343888,0.216581030942069,-6.38081150240957,1.7615202244415e-10,6.35222937042401e-10,down
ANXA1,60.5750969724397,-1.43948291917222,0.225664777872235,-6.3788550997853,1.78416743805646e-10,6.43001008114063e-10,down
IRAK2,80.4858697057507,-1.2341225358271,0.193637657398666,-6.37336018420351,1.84930871219871e-10,6.65673012305929e-10,down
CFD,109.147480628672,-1.04032592435762,0.165004261751947,-6.30484275564686,2.88486629571528e-10,1.02238770177028e-09,down
MELTF-AS1,55.2436699104161,-1.50949324428371,0.239424967165424,-6.30466096395354,2.88825422137468e-10,1.02328436610569e-09,down
CABYR,73.8480996789777,-1.29026901219081,0.207211721839693,-6.22681478024209,4.76013305365697e-10,1.66179769379789e-09,down
CKMT1A,88.811374711577,-1.15095642883835,0.18514993397094,-6.21634803833633,5.08858707831473e-10,1.77076298883362e-09,down
FOSB,116.282766058852,-1.01252160013421,0.163672076107251,-6.1862818888588,6.15998144494129e-10,2.12438330895359e-09,down
EPM2A,94.0096618859119,1.10332074322555,0.178774948068935,6.17156237573125,6.7618444603213e-10,2.32589511439368e-09,up
NLRP12,62.2922997644628,1.38768505188296,0.226395817591677,6.12946416874963,8.81755297096827e-10,3.00785214156936e-09,up
PLCD1,73.3882642238383,-1.23827946700023,0.202685409644338,-6.10936657538943,1.00027338862136e-09,3.40241267546739e-09,down
TAL1,44.9402609075332,1.66411462790016,0.273439407767551,6.08586246396061,1.15865875581587e-09,3.92660235742259e-09,up
FAM86B1,63.7451617744711,1.33893214139113,0.220287577167239,6.0781100714301,1.21607272488327e-09,4.1118286664208e-09,up
LINC01905,38.4092994981128,-1.73467545832468,0.286055516881539,-6.06412166853279,1.32676693012322e-09,4.47849539033388e-09,down
CITED1,49.0295629135626,1.55901692453782,0.25828456439205,6.03604372645122,1.57938472679594e-09,5.30418930347655e-09,up
PPIL6,92.2484106356404,1.15470900910606,0.191333641901444,6.03505477463736,1.58908776331307e-09,5.33377263043376e-09,up
HNF4A,79.7467936246813,1.17444187242587,0.196697829334198,5.97079223701269,2.36104255459063e-09,7.81055924395773e-09,up
ESRP1,82.1031146118785,1.19153558040008,0.199651241846953,5.96808499349819,2.4005432127568e-09,7.93463008727512e-09,up
SMIM29,51.934676375978,-1.46593688470927,0.245664827967643,-5.96722329702954,2.41325049661954e-09,7.97442248592093e-09,down
CRNDE,31.3823355136642,2.0135834392987,0.339865244835818,5.92465240237029,3.12958653474345e-09,1.02562741134491e-08,up
NPIPB6,56.6327742595456,1.42396672999669,0.241039262651621,5.90761320098619,3.47099812147977e-09,1.13470914198773e-08,up
GAS6,113.582273017035,-1.00185372133732,0.170537522301766,-5.87468205128803,4.23655673954801e-09,1.37592935872769e-08,down
AVIL,43.8027006948183,1.6223888304056,0.277077118954404,5.85536920741759,4.75951466554179e-09,1.54199485185356e-08,up
HSD11B1L,99.1168479542972,-1.05993578244282,0.181183855825216,-5.85005643916373,4.91406238692123e-09,1.58904446228201e-08,down
CDKN2D,50.876873911568,-1.41812568186775,0.242640187597613,-5.844562254541,5.07902075421582e-09,1.6397195825992e-08,down
NIPAL2,94.6399356342448,1.0708985100963,0.183971047045954,5.82101655283181,5.84907758162731e-09,1.87563565782882e-08,up
LOC107985532,75.4709742946149,-1.13173449536426,0.196527305267603,-5.75866286785557,8.47828396012184e-09,2.68197956404915e-08,down
PRICKLE4,79.1112559040355,-1.10677157565623,0.192297540147429,-5.75551603420253,8.63775224017899e-09,2.72952970789656e-08,down
ETS2,34.4122492592886,1.80416135640452,0.31669060530557,5.69692098906347,1.21990425990589e-08,3.80749291376697e-08,up
ZNF730,94.2153681118219,-1.02229741025335,0.180581001424238,-5.66115705523012,1.50355738253787e-08,4.65989504190548e-08,down
PORCN,85.2644349666954,-1.06824574362975,0.189584874620349,-5.63465701453746,1.75407084037198e-08,5.41099329061221e-08,down
FOXC1,90.99386384507,1.07520411543547,0.1914422526085,5.61633652333929,1.95048611332484e-08,5.99364988301185e-08,up
LOC100506990,89.5662092272821,1.04152710048353,0.189028546040857,5.5098932002493,3.59051482801985e-08,1.08023332619039e-07,up
LOC646471,84.3657745050839,-1.0244033565629,0.186243076692535,-5.50035670992519,3.79023666482565e-08,1.13802499810484e-07,down
MMP25-AS1,64.678791497218,-1.2023776801124,0.218993252046433,-5.49047821737203,4.00846926972725e-08,1.20082948062723e-07,down
MED15P9,66.0772482985333,-1.15242418542575,0.210173363384854,-5.48320760949862,4.17682359220248e-08,1.24844221075879e-07,down
SPOCD1,91.9232170736451,-1.02043040617803,0.187314364616587,-5.44768901342267,5.10284766143486e-08,1.51686692632087e-07,down
RCN3,45.5295900517719,-1.39733365976947,0.263062139702724,-5.31180070742429,1.08547274064427e-07,3.14362814351676e-07,down
SMKR1,22.0414278250974,2.27556693840228,0.43011377191588,5.29061631360022,1.21904865565408e-07,3.51936868666445e-07,up
LINC00380,54.446935939235,-1.21009261515173,0.230876094890669,-5.24130753218419,1.59442727100757e-07,4.5655119817209e-07,down
TRIM21,70.6489281519948,-1.04939782279796,0.201304586167228,-5.21298517226132,1.85825754896196e-07,5.29049028677022e-07,down
ATP2A1-AS1,62.6211480212777,-1.11922314046804,0.215075070119361,-5.20387202406537,1.95178441243328e-07,5.54353244188491e-07,down
KLKB1,21.2649028526147,2.19261336601605,0.423078468094298,5.18252175747065,2.18905820763939e-07,6.19082982591373e-07,up
RERGL,64.711925210014,1.12396089972045,0.217349316353574,5.17121893262385,2.32571888216974e-07,6.56650900482906e-07,up
LOC101927759,34.9379347983775,1.64773098914237,0.319263046574857,5.16104512194468,2.45574974931892e-07,6.91400489960477e-07,up
RNF122,73.4316192419255,-1.03429846151254,0.200462975245471,-5.15954859118511,2.475459716743e-07,6.96456579269511e-07,down
LINC02303,62.1150577386995,-1.11166266975801,0.215455788456492,-5.15958600008789,2.4749651680186e-07,6.96456579269511e-07,down
SLC16A6,43.6307799193605,1.36237538683309,0.268034069843649,5.08284408630514,3.71824903553524e-07,1.0319914552094e-06,up
DEF6,70.9530156261718,-1.03415060708373,0.206440467009871,-5.00943745217496,5.45893642147414e-07,1.49151746614212e-06,down
CORO1A,65.8387700911871,-1.05339596729842,0.210976537107911,-4.99295315838663,5.9462983087894e-07,1.61985367722194e-06,down
CALCB,50.2500694438163,1.2172252577169,0.244217824391538,4.98417861492947,6.22255786935643e-07,1.6927911704345e-06,up
TSPAN13,69.5880467153274,1.02992108663764,0.207517535230178,4.96305570271571,6.93926697788101e-07,1.87962115756455e-06,up
LINC01963,51.5873004236457,1.19081859073416,0.242996724513293,4.90055408409021,9.55667440346864e-07,2.55208347792651e-06,up
JMJD1C-AS1,43.9284576827165,-1.25314767305524,0.259305572426475,-4.83270629832132,1.34689421216132e-06,3.55152543255358e-06,down
FLJ46906,46.0449060576478,1.24823679258186,0.261207388825393,4.77871930880277,1.76415270184689e-06,4.60393296441293e-06,up
CPLX1,59.1558850620776,-1.06204654835077,0.222555456423563,-4.77205351608861,1.82357031867571e-06,4.75275733700734e-06,down
CCDC153,37.2183217301376,-1.37348041637216,0.288690762417523,-4.75761816855693,1.95890586512627e-06,5.08991245155549e-06,down
ECHDC2,49.6857468148921,-1.1576690782895,0.24540052296085,-4.71746785345764,2.38798117693996e-06,6.15120437480389e-06,down
LOC100131289,48.0186265219956,-1.17748501264065,0.254366319636001,-4.62909167505208,3.67273159106325e-06,9.30191404454214e-06,down
SYPL2,58.2099372673709,1.05268756484487,0.228889078353322,4.59911662198184,4.24286226564332e-06,1.06778700352024e-05,up
CHAD,52.0471172409587,-1.08372649888045,0.236431254914956,-4.58368543224229,4.56851367280096e-06,1.14611565936578e-05,down
TMEM190,23.6717904260327,-1.67259038082621,0.366999688862192,-4.55747084149237,5.17732751834786e-06,1.29286874537098e-05,down
SLCO4A1,38.276064552292,1.29240983282594,0.284332202534198,4.54542194414471,5.48253123514242e-06,1.3653677474742e-05,up
TMEM178A,29.2098620704085,1.49754548474464,0.330197208659223,4.53530631232612,5.75199436107502e-06,1.42859755846896e-05,up
UFSP1,55.5937846860638,1.03212652024041,0.229258588676743,4.50201899173218,6.73109652213566e-06,1.66105193240704e-05,up
CAMK2N2,40.9461611820582,-1.19827009333493,0.266588089827468,-4.49483731291385,6.96231563390941e-06,1.71491767906061e-05,down
LOC100128966,22.8683747839822,-1.73129904753834,0.390525383143566,-4.43325612691831,9.28204881583991e-06,2.25924424248427e-05,down
LINC01186,12.6774251256728,2.56869555976089,0.581067646162712,4.42064805487656,9.84053351600346e-06,2.38900151878913e-05,up
TSPAN10,49.1786329223435,-1.06137673152471,0.240818253874117,-4.40737657735663,1.04630186017846e-05,2.53376672555195e-05,down
CHEK2P2,21.2569579449292,1.81018935429874,0.412266760726389,4.39082052385038,1.12923721738195e-05,2.72244760835676e-05,up
CD68,50.4991744727052,-1.04096611859395,0.238720496000788,-4.36060638291616,1.29702503427737e-05,3.10562256802384e-05,down
ARNTL,43.7835125036544,1.24552616569785,0.286801262542224,4.34281967470236,1.40665588873574e-05,3.35935897832405e-05,up
MMP3,23.198551728106,1.67935622021956,0.38832576459115,4.32460674348424,1.52804201759161e-05,3.63397392899727e-05,up
SATL1,39.0509678796257,1.24605236774471,0.288365699441846,4.32108385344214,1.55264651404065e-05,3.68807651652546e-05,up
CALHM2,27.5857583509294,1.47609380064171,0.342621835158765,4.30823038455127,1.6456592170942e-05,3.90124578710587e-05,up
MMP17,37.7318737272469,1.28523418509689,0.301477810385337,4.26311370463437,2.0159786838866e-05,4.73304658927047e-05,up
MSRA,55.9671785711232,1.00639422924889,0.237286460938158,4.24126275586863,2.22265747775886e-05,5.19476509643131e-05,up
PLAC9,17.8245740932128,1.8940175242565,0.45684751779996,4.14584177534229,3.38567570868675e-05,7.74007771731012e-05,up
LINC00379,31.6139520958501,-1.28958726426322,0.311513166972931,-4.13975202651795,3.47681443792403e-05,7.93131879389933e-05,down
LOC100507002,36.8747074028095,-1.20720522622631,0.294826805808667,-4.09462505593793,4.22852130151419e-05,9.52815085110743e-05,down
LINC01425,31.608196170407,-1.25963094512189,0.309308262276839,-4.07241286039263,4.65286098378764e-05,0.000104507585531167,down
MFAP4,23.7870101521944,1.49131080402638,0.366935479770439,4.06423168716027,4.81909391202778e-05,0.000108139524598532,up
SLC27A6,46.5370031652957,1.01799450563957,0.252194519537351,4.03654491583351,5.42441444982451e-05,0.000120858871819119,up
H2BC15,31.7738829769746,1.23693619434617,0.307717495269127,4.01971357938018,5.82689373247822e-05,0.000129295043405381,up
OSGIN1,19.7687717747342,1.67218754809478,0.425236554698245,3.93237018224221,8.41124052319552e-05,0.000183265183929131,up
CAPS,41.8913182936641,1.04973034088795,0.272671462175556,3.84979906775905,0.000118214762535567,0.00025317484780732,up
PCP4,20.5152103724248,1.52171338321391,0.397417559692609,3.82900389301095,0.000128662971898002,0.000274026172428365,up
MESP1,18.4931214112176,1.61778695174223,0.425464634269231,3.80240053211686,0.000143300806817211,0.000303521897109821,up
S100P,7.73668083678513,3.69003813065109,0.97745328242874,3.77515549539332,0.000159907882875334,0.00033720012989568,up
BSN-DT,40.6554871805443,1.06873835083888,0.28317607051653,3.77411251201219,0.000160578282585608,0.000338494139064097,up
ASIP,13.3181766365133,1.93575526370681,0.522090153952138,3.70770306441035,0.000209147690515436,0.000434807040808406,up
VLDLR-AS1,31.1444465239716,1.16504774465029,0.315965944637886,3.68725732763859,0.000226684097332379,0.000468488322432076,up
NPIPB9,36.8034772716398,1.05163581747903,0.286523326819634,3.67033228725924,0.00024223536415692,0.000499157999486595,up
SLC5A2,27.4074149574157,1.21903320377563,0.332212519298943,3.66943788376223,0.000243084392936358,0.000500648087592855,up
FCRLB,24.9606888521904,1.27028370064766,0.347680174265175,3.6535983201585,0.000258590703111283,0.000531208627073272,up
MISP3,37.1856355114891,-1.01763769148403,0.281672639648856,-3.61283826768784,0.000302863621877302,0.00061568850466502,down
MNX1-AS1,9.27230520285131,2.40543159623314,0.668765564239068,3.59682334865742,0.000322127086055191,0.00065284641684546,up
ZFHX4-AS1,23.3675512108563,1.2964136902957,0.360942482862298,3.59174592033348,0.000328470014809247,0.000664009287690139,up
C10orf143,31.3541313139901,1.0955076966321,0.30635131373787,3.57598498033362,0.000348911684633103,0.000702594106345086,up
EBI3,28.8354056729908,-1.09218934585265,0.314229193153376,-3.47577300152233,0.000509383245396285,0.00100205025302313,down
ARRDC4,387.886429413121,1.88302902954019,0.543598699417497,3.46400576667675,0.000532195101682313,0.00104399858049142,up
LOC152048,29.9347576026595,1.1055138909347,0.323460866305948,3.41776705033938,0.000631371206066097,0.00122925201846948,up
MEIS1-AS2,32.6501337127807,-1.04793919354579,0.309160575694629,-3.38962751376452,0.000699876505977002,0.00135444951975984,down
PRR22,30.7520057893581,1.06432927376625,0.323641963389715,3.28860096700327,0.00100686662906169,0.00191408956463378,up
LOC100130283,23.8656271500861,1.18119907011053,0.362257275722501,3.26066348220252,0.00111151870930832,0.00209898791884422,up
LINC01273,30.6091119322299,-1.02111927386881,0.314572040025561,-3.24605859371938,0.00117014752931319,0.00220238085786952,down
C1orf53,7.16574300552088,2.48085608737786,0.768079871949243,3.22994544965996,0.00123813839189138,0.00232265338526063,up
LINC02454,17.2149929530477,-1.30207348990021,0.411132587681847,-3.16704033908354,0.00153998954750886,0.00284814500964856,down
DNAJB13,25.2864775561567,1.06555064569366,0.34011795346359,3.13288562054024,0.00173096881949134,0.00317721604057736,up
CCND2-AS1,24.4114353881271,1.09467008186595,0.356499468287869,3.07060789493806,0.00213623487295178,0.00387871321148276,up
ORM2,9.73747931143782,1.79665870274339,0.595995169309516,3.01455245824374,0.00257358701147361,0.00461104227393642,up
RPS6KA2-IT1,8.33359669985537,2.00150609649169,0.665514813860674,3.00745536358671,0.00263444810279203,0.00471630829119756,up
ALG1L,22.5106373322683,1.06821424175024,0.363621717528073,2.93770748626359,0.00330648834979849,0.00584255658787531,up
MIR4754,1.78068885350223,4.14986753503076,1.54660633962785,2.68320866706735,0.00729194768209702,0.0122739726117871,up
GNG8,10.3784552559689,-1.39663986826427,0.537719736994941,-2.5973379293634,0.00939494445618168,0.0155505839483483,down
MIG7,18.384572541939,1.03313979424609,0.397853161482143,2.59678668983622,0.00941003414767881,0.0155711329376697,up
RN7SL3,128.579868446305,1.10948495277326,0.438241486153783,2.53167485924401,0.0113519200537465,0.0185438199205983,up
HDAC4-AS1,14.9981645731586,-1.08477387801566,0.459839217736882,-2.35902862603678,0.0183228422922933,0.0288992880517331,down
SNORA1,11.0051941299462,1.2516891744941,0.534812971943284,2.3404241111542,0.0192618525586419,0.0302693504376286,up
TAS2R5,17.8761755665261,1.00113420119316,0.432743664280623,2.31345778997692,0.0206974829201164,0.0323421893835562,up
MIR324,13.7741982396387,-1.03695024482632,0.455455829072766,-2.27673064792559,0.0228023151724608,0.0352891564208984,down
ANXA2P2,13.3624808226023,1.01922615567469,0.468448252577406,2.17574972276425,0.0295739799915046,0.0449354231713996,up
SNORD52,12.3827532159271,1.07562190376582,0.498150127736927,2.15923241584283,0.030832140388264,0.0467102619623573,up
