X1	deg_anno	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
ENSMUSG00000021786	Oxsm	24.5200419329492	6.61203369331912	1.80673105415813	3.65966682097026	2.5254339264559e-4	0.0169946504760695	up
ENSMUSG00000026638	Irf6	115.177487519355	-4.33245033917863	1.19001386346864	-3.64067215700365	2.71927211301733e-4	0.0182018579374509	down
ENSMUSG00000100594	2810414N06Rik	30.0750400051705	8.29869074328936	2.28289181606843	3.63516601394685	2.77801683006398e-4	0.0183745162189612	up
ENSMUSG00000036564	Ndrg4	45.6645722973482	-9.30792493780181	2.56018914165221	-3.6356395652061	2.77291817242977e-4	0.0183745162189612	down
ENSMUSG00000024232	Bambi	32.5111839177229	5.12891908364054	1.41129943051303	3.63418206848995	2.78863893292273e-4	0.0183745162189612	up
ENSMUSG00000026887	Mrrf	168.828987163088	4.41542793489749	1.21567911204711	3.63206695841162	2.81160140617962e-4	0.0184298286992634	up
ENSMUSG00000029047	Pex10	44.2989823745696	7.30625684657982	2.01398461215424	3.62776200100395	2.8588860742606e-4	0.0186431792399334	up
ENSMUSG00000026435	Slc45a3	46.9257141333141	8.21225493916687	2.26577941278946	3.62447239692083	2.89551941390009e-4	0.0187852390283334	up
ENSMUSG00000017417	Plxdc1	39.4328501517217	7.9631661175069	2.2001124139166	3.61943601933095	2.95245797298906e-4	0.0190569111307575	up
ENSMUSG00000073910	Mob3b	25.7251066541258	5.56248138692236	1.54045308557191	3.61093852128397	3.05090982386427e-4	0.0194934647382358	up
ENSMUSG00000022479	Vdr	272.320466810121	-4.09481100118764	1.13375982359657	-3.61170939026387	3.04185332953707e-4	0.0194934647382358	down
ENSMUSG00000030401	Rtn2	34.4249097516266	-7.0042927316748	1.941675532394	-3.60734459224442	3.09346707040783e-4	0.0195677259538647	down
ENSMUSG00000001964	Emd	143.14751050659	-2.744827934257	0.760668488785879	-3.60844175185709	3.08041655377711e-4	0.0195677259538647	down
ENSMUSG00000059743	Fdps	11.7732181291399	6.21299392895314	1.72646940044597	3.5986701689287	3.19848534082429e-4	0.0201313622123225	up
ENSMUSG00000024137	E4f1	133.539617375441	4.31246154685249	1.20083338545039	3.59122389425827	3.29128735548916e-4	0.0206129090763828	up
ENSMUSG00000025648	Pfkfb4	16.261911417783	5.53773813838305	1.54534975360061	3.58348530841016	3.39039841963852e-4	0.0211290297570674	up
ENSMUSG00000007216	Zfp775	22.3801573003874	7.13637317623673	1.99272882589786	3.58120637564486	3.42011359772767e-4	0.0212097338847318	up
ENSMUSG00000038181	Chpf2	26.4806696331967	7.38981727230947	2.06713282473578	3.57491167663792	3.50346147649998e-4	0.021607889291229	up
ENSMUSG00000020544	Cox11	49.048800987397	4.56443354023434	1.27719598927668	3.57379257260221	3.51847695359511e-4	0.021607889291229	up
ENSMUSG00000044352	Sowaha	17.8052379778558	7.54502983582153	2.112693103736	3.5712853052245	3.55233674890082e-4	0.0217104406813257	up
ENSMUSG00000066060	Gm12866	56.9968693985925	-7.62897375721511	2.14001218088416	-3.5649207165088	3.63966193179386e-4	0.0218811634900168	down
ENSMUSG00000037583	Nr0b2	36.7254695906104	-8.26415364287117	2.31886260770276	-3.56388240313136	3.65409710698398e-4	0.0218811634900168	down
ENSMUSG00000063838	Cdc42ep5	26.8420123809503	7.40520980090724	2.0777976767776	3.56397058465856	3.65286908440542e-4	0.0218811634900168	up
ENSMUSG00000113137	NA	51.7230982241147	-3.95215298934799	1.10821784995967	-3.56622390578874	3.62161976807516e-4	0.0218811634900168	down
ENSMUSG00000036273	Lrrk2	142.566027096334	-5.77249107709604	1.62013218770747	-3.56297536762371	3.66675097611537e-4	0.0218811634900168	down
ENSMUSG00000004508	Gab2	42.657289156228	5.58196238880922	1.56773230858262	3.56053285261172	3.70103001324172e-4	0.0219419880620256	up
ENSMUSG00000055053	Nfic	522.061171935687	-1.67348779915406	0.470109668076363	-3.55978171221577	3.71163184354872e-4	0.0219419880620256	down
ENSMUSG00000050064	Zfp697	56.161754352244	-9.51840579085428	2.67738774481581	-3.55510919525371	3.77822144522869e-4	0.0221322883170963	down
ENSMUSG00000097253	NA	11.0553484968061	6.86047498300491	1.92977313026059	3.55506814527908	3.77881137972714e-4	0.0221322883170963	up
ENSMUSG00000033233	Trim45	15.3045709465084	6.58786522388417	1.85702670081438	3.54753392667705	3.88855666400714e-4	0.0225661148423644	up
ENSMUSG00000023092	Fhl1	136.293825217731	-5.48344174770148	1.54557053070671	-3.54784310308645	3.88399513030394e-4	0.0225661148423644	down
ENSMUSG00000038578	Susd1	78.2557882075358	-4.37492384906355	1.23400429813617	-3.54530681592551	3.92156327271391e-4	0.022570816217504	down
ENSMUSG00000108049	NA	34.2780476734641	-7.36711414879063	2.08079963205572	-3.54052068988128	3.99338323332338e-4	0.022570816217504	down
ENSMUSG00000030711	Sult1a1	1320.43009991287	-1.70894867996234	0.482176916540009	-3.54423578014759	3.93752947277233e-4	0.022570816217504	down
ENSMUSG00000023764	Sfi1	231.471002527165	-2.75076224895636	0.776632585265103	-3.54190939338115	3.97241898472818e-4	0.022570816217504	down
ENSMUSG00000057778	Cyb5d2	132.021912505369	-3.07967483411681	0.869885881325859	-3.54032051816135	3.9964135900094e-4	0.022570816217504	down
ENSMUSG00000024778	Fas	17.9664641132849	7.55701263878722	2.13269578907454	3.54340861809762	3.94990173197534e-4	0.022570816217504	up
ENSMUSG00000026987	Baz2b	473.152260740846	-1.70061234058441	0.480677701462623	-3.53794722619695	4.03250646392854e-4	0.0226734396778489	down
ENSMUSG00000097445	NA	31.4163484519447	3.70486584349764	1.04752893756876	3.53676706258481	4.05056746518821e-4	0.0226742163726088	up
ENSMUSG00000102383	NA	22.262951677951	7.13613047866609	2.02053510917333	3.53180226676969	4.12737854880038e-4	0.0230024079387108	up
ENSMUSG00000038784	Cnot4	219.435016200433	-1.0428107664616	0.296364932188618	-3.51867125020688	4.33713794071899e-4	0.0240654088105421	down
ENSMUSG00000043822	Adamtsl5	107.813910790169	-4.00569914417903	1.1399516312667901	-3.51392027022026	4.41545321677392e-4	0.0243648235035256	down
ENSMUSG00000035329	Fbxo33	109.527586861695	-3.27096539316964	0.93108476622077	-3.51306939157252	4.42961774232146e-4	0.0243648235035256	down
ENSMUSG00000117446	NA	199.490905871023	-2.16608754351403	0.616820863468073	-3.51169629920624	4.4525650055818e-4	0.0243850215955045	down
ENSMUSG00000097287	NA	59.1547943869707	-5.16395155315749	1.474739755515	-3.50160191575914	4.62470054282958e-4	0.0252185717962659	down
ENSMUSG00000029135	Fosl2	18.7973440413225	-7.29903743673486	2.08741600116365	-3.49668558287661	4.71076700015423e-4	0.0255776452012666	down
ENSMUSG00000050721	Plekho2	192.456376895416	-2.63878080885189	0.756191148994749	-3.48956849383887	4.83801058075951e-4	0.0257821421252454	down
ENSMUSG00000032204	Aqp9	196.729885941845	2.35133779136858	0.673682389583164	3.49027646814912	4.82521087324505e-4	0.0257821421252454	up
ENSMUSG00000035863	Palm	26.8075803492659	7.40500679689639	2.12245420186469	3.48888884876324	4.85032789961933e-4	0.0257821421252454	up
ENSMUSG00000043372	Hexim2	19.2661658748775	6.26278277097297	1.79374282911455	3.49146079879493	4.80386954418529e-4	0.0257821421252454	up
ENSMUSG00000094796	BC147527	31.8898939750201	6.2481282730949	1.79044711453534	3.48970278003238	4.8355803441948e-4	0.0257821421252454	up
ENSMUSG00000026070	Il18r1	33.0067749189687	-6.72563837291294	1.93248910882459	-3.48029820307951	5.00855971774733e-4	0.0265118363971638	down
ENSMUSG00000029924	Slc37a3	26.516476601883	6.56525616389274	1.89014410845806	3.47341566947959	5.13878822651015e-4	0.0270878374389916	up
ENSMUSG00000021572	Cep72	31.6377248158951	6.98322645985435	2.01594873969239	3.46399009179168	5.32226113949886e-4	0.0279385583717013	up
ENSMUSG00000062373	Tmem65	34.7775621472201	-8.91509006074766	2.57853881842003	-3.45741937141372	5.45375413953407e-4	0.0285105138922502	down
ENSMUSG00000038593	Tctn1	48.6355462026543	-7.83070203540496	2.26992682781902	-3.44975967482125	5.61085810847437e-4	0.0292110970906623	down
ENSMUSG00000045709	NA	36.9437056144439	-9.00191053585218	2.61126523324433	-3.44733672445365	5.66142491173322e-4	0.0293535600648922	down
ENSMUSG00000030737	Slco2b1	42.000334243333	-8.45861952747378	2.45517391794087	-3.44522213504449	5.70590273683818e-4	0.0294634185811183	down
ENSMUSG00000049764	Zfp280b	19.6421740907247	6.9538299640826	2.02015978775597	3.44221779199309	5.76965523915795e-4	0.0296715074921087	up
ENSMUSG00000027799	Nbea	54.2247490226388	-2.9285777977099	0.852548045733613	-3.43508827727108	5.92360830190257e-4	0.0301062393000626	down
ENSMUSG00000044017	Adgrd1	29.6877810534514	6.43904238911854	1.873758989771	3.43643041835678	5.89433737269808e-4	0.0301062393000626	up
ENSMUSG00000021182	Ccdc88c	56.6487815579101	3.72633310580534	1.08481376027165	3.43499800820393	5.92558183994593e-4	0.0301062393000626	up
ENSMUSG00000036503	Rnf13	166.28584763166	-1.41908036231498	0.413941729982048	-3.42821286072445	6.07568875247942e-4	0.0306229236683734	down
ENSMUSG00000000568	Hnrnpd	266.644608344493	1.87806742193955	0.547759584609205	3.42863452271573	6.06625821266287e-4	0.0306229236683734	up
ENSMUSG00000006715	Gmnn	436.577805655761	1.21209174370933	0.3539852530613	3.42413061907816	6.16769682710158e-4	0.0309633065712945	up
ENSMUSG00000000823	Zfp512b	816.046638434253	-2.0794274747407	0.608824095895728	-3.41548156316212	6.3669339477864e-4	0.0316917207623791	down
ENSMUSG00000017314	Mpp2	30.9634291738928	-8.74786237336004	2.56271176069524	-3.41351786319771	6.41299542737258e-4	0.0316917207623791	down
ENSMUSG00000022148	Fyb	228.16987965047	-1.5392425888938	0.450853365161451	-3.41406476658458	6.40013595787915e-4	0.0316917207623791	down
ENSMUSG00000073400	Trim10	35.4572963918081	7.80821127575035	2.28543771857788	3.41650582392989	6.34303070386264e-4	0.0316917207623791	up
ENSMUSG00000030207	Fam234b	215.508988625533	3.00043046288024	0.879586034458911	3.41118474524894	6.46812499943677e-4	0.0318397857462547	up
ENSMUSG00000015337	Endog	23.8970788154525	6.41763387825863	1.88260123571718	3.40891833942403	6.52209998845994e-4	0.0319810414550413	up
ENSMUSG00000057530	Ece1	354.738872054098	-1.54871079492197	0.455563792428219	-3.39954759500778	6.7497431343754e-4	0.032969498221229	down
ENSMUSG00000028680	Plk3	34.3922799349681	7.76226255456182	2.28748145999746	3.39336632462606	6.90392450893088e-4	0.0335929034471095	up
ENSMUSG00000028416	Bag1	412.194889967425	1.65092596895757	0.487520367962163	3.38637332396684	7.08229653906474e-4	0.0343287867876276	up
ENSMUSG00000097643	NA	23.878535234389	6.4140774754684	1.89527227873962	3.38425119568247	7.13726727263491e-4	0.0344631939946963	up
ENSMUSG00000022701	Ccdc191	228.237696638042	-1.60204936831618	0.474051597820316	-3.37948311045124	7.26222693583609e-4	0.0348009215777509	down
ENSMUSG00000045629	Sh3tc2	16.3999152319563	7.42631634650756	2.19718511832962	3.37992292254069	7.25061602609829e-4	0.0348009215777509	up
ENSMUSG00000032193	Ldlr	43.7272991390888	4.76392280944272	1.4104105322081	3.37768522047581	7.30987055363197e-4	0.0348970461788672	up
ENSMUSG00000002948	Map2k7	46.4938040297327	3.58946246207898	1.06341792819894	3.37540149257996	7.3708073931542e-4	0.0350556708010503	up
ENSMUSG00000022010	Tsc22d1	632.55844385062	-1.7456855814271801	0.518161701317949	-3.36899770281558	7.54420575962662e-4	0.0357459726835342	down
ENSMUSG00000035284	Vps13c	56.0863739750006	3.52012280557098	1.04606840883924	3.36509809093372	7.65164514482113e-4	0.0361197622116165	up
ENSMUSG00000037296	Lsm1	319.176863551696	1.08365456247576	0.322503147163729	3.36013639558563	7.79040013484721e-4	0.0366380491100193	up
ENSMUSG00000036368	Rmdn2	80.1986638929218	-5.49120808759048	1.63475050065876	-3.3590496441981	7.82110158112617e-4	0.0366462059640101	down
ENSMUSG00000051727	Kctd14	81.6983266312942	3.89054737149231	1.15992385545984	3.35414031979705	7.96119797714422e-4	0.0371649873095393	up
ENSMUSG00000050890	Pdik1l	79.4871326217598	3.78563468274205	1.12961705275787	3.35125489961374	8.04462167986148e-4	0.0374163635558557	up
ENSMUSG00000097328	Tnfsf12	21.9822542123338	-5.8838160236942	1.75841661988989	-3.34608758649167	8.19605019755618e-4	0.0379810370143895	down
ENSMUSG00000002409	Dyrk1b	24.9348233696583	8.02752034261278	2.40220925818299	3.34172400479578	8.32598038961825e-4	0.0383534652625797	up
ENSMUSG00000099708	NA	15.481902732187	-7.02096671346058	2.101233306391	-3.34135514229	8.33705078429327e-4	0.0383534652625797	down
ENSMUSG00000073563	Csnk1g3	27.4355637814831	2.13433748022032	0.639023769394671	3.33999701175766	8.37792913580065e-4	0.0384018773539906	up
ENSMUSG00000020319	Wdpcp	28.9830336517797	7.52015707571459	2.25239376415852	3.33873996429042	8.41593059008062e-4	0.0384368006841552	up
ENSMUSG00000022708	Zbtb20	1082.31333411616	-1.38153575716553	0.414073601942457	-3.33644972943123	8.48557733228487e-4	0.0386154815937899	down
ENSMUSG00000090031	NA	20.6548810457755	7.02330957493412	2.11304308054361	3.32378910756864	8.88033231283038e-4	0.0402670552292535	up
ENSMUSG00000030470	Csrp3	22.3607072853006	7.13614555930786	2.15130110710783	3.31713005479813	9.09472704850504e-4	0.0408929342286434	up
ENSMUSG00000074357	AA386476	9.63754125195222	6.6628961516508	2.00901574220075	3.3164977315469	9.11533274245313e-4	0.0408929342286434	up
ENSMUSG00000022517	Mgrn1	515.572866365344	-1.58813558133169	0.478827434089223	-3.31671802463132	9.10814908452754e-4	0.0408929342286434	down
ENSMUSG00000056076	Eif3b	904.589085139964	1.17853381016307	0.355897647161678	3.31144029628182	9.28170434157752e-4	0.0414921701856174	up
ENSMUSG00000096935	1700113A16Rik	10.3855630778333	6.7629446972348	2.04698948289922	3.30384926436271	9.53670941218964e-4	0.0423329511486355	up
ENSMUSG00000006442	Srm	1953.2484919821	1.45305693609033	0.439799439461462	3.30390811291076	9.53470779848316e-4	0.0423329511486355	up
ENSMUSG00000038256	Bcl9	26.0988366399341	3.92892670575412	1.19132343815099	3.29795132029978	9.73930175952551e-4	0.0430810862097053	up
ENSMUSG00000034329	Brip1	46.609099542805	4.57998117261981	1.38989747680729	3.29519352977057	9.83539193666004e-4	0.0433545447354307	up
ENSMUSG00000030830	Itgal	44.7968314714097	7.29374183042645	2.21588937850549	3.29156405602961	9.96319239774875e-4	0.0437653982721943	up
ENSMUSG00000046908	Ltb4r1	38.0865498540933	7.06033341074246	2.15161688907463	3.28140825004352	0.00103290122780352	0.0451811900497232	up
ENSMUSG00000071660	Ttc9c	262.959454917338	-1.68267715004513	0.512910137070704	-3.28064709279314	0.00103569244442493	0.0451811900497232	down
ENSMUSG00000039099	Wdr93	25.4169498725424	-8.46346155286873	2.58531487429298	-3.2736676050662	0.00106161410857865	0.0461528525348058	down
ENSMUSG00000028926	Cdk14	27.1468048730751	-4.61717042582909	1.41105349620594	-3.27214413786848	0.0010673514574363	0.0461945215929552	down
ENSMUSG00000024696	Lpxn	42.1667425181621	6.65990013252431	2.03574762201453	3.27147631685986	0.00106987549021705	0.0461945215929552	up
ENSMUSG00000004947	Dtx2	21.7222532401045	4.95042528131021	1.51470840126352	3.26823649831264	0.00108219895346383	0.0462546941927861	up
ENSMUSG00000036928	Stag3	28.272802699561	7.47872939947937	2.2885660256307	3.26786700305852	0.00108361273135404	0.0462546941927861	up
ENSMUSG00000066406	Akap13	2916.2389331803	-1.22519823645696	0.374789270844675	-3.26903231166593	0.00107915977224351	0.0462546941927861	down
ENSMUSG00000015127	Unkl	17.2587142398779	-7.16612264396354	2.19330475360226	-3.26727174242155	0.00108589393528239	0.0462546941927861	down
ENSMUSG00000044854	1700056E22Rik	27.3442894587478	-8.56775804425727	2.62370727574545	-3.26551598322759	0.0010926483889323	0.0462889579948391	down
ENSMUSG00000031982	Arv1	33.7903390977154	6.90475158733203	2.11467372632779	3.26516166601379	0.00109401616002347	0.0462889579948391	up
ENSMUSG00000028496	Mllt3	991.743051377838	-1.23726593261606	0.3792294910892	-3.26257836399394	0.00110403644269773	0.046402541649731	down
ENSMUSG00000050357	Carmil2	27.5691034727654	6.27170638184621	1.92179994974652	3.2634543375201	0.0011006291877299	0.046402541649731	up
ENSMUSG00000021752	Kctd6	11.1090225623573	6.85702087319402	2.10315869897559	3.26034401328532	0.00111277156603746	0.0465372352838375	up
ENSMUSG00000071350	Setdb2	27.1921514379775	-4.11011273973398	1.26081764525437	-3.25987882165525	0.00111459823658231	0.0465372352838375	down
ENSMUSG00000030888	Rrp8	133.454576515393	2.54244783960192	0.782824100086253	3.24778943228981	0.0011630530752693	0.0484006067606313	up
ENSMUSG00000036867	Smad6	23.8686704409557	-7.64396732746347	2.35517990741892	-3.24559805532675	0.00117204193316567	0.0486147622835375	down
ENSMUSG00000034275	Igsf9b	22.2631493775124	6.58332292352791	2.03153925566762	3.24055905154757	0.0011929556059129	0.0490522374969349	up
ENSMUSG00000034940	Synrg	54.0212452436672	2.80454151404976	0.865476240610883	3.24046043374942	0.00119336832368051	0.0490522374969349	up
ENSMUSG00000022109	Med4	334.902218306169	-1.13277010914746	0.349592695338228	-3.24025680242408	0.00119422094293383	0.0490522374969349	down
ENSMUSG00000072769	NA	156.970068660775	-1.79562294871899	0.554685120016278	-3.2371932902514	0.00120711620162964	0.0493397754856706	down
ENSMUSG00000024268	Celf4	9.78676075973636	6.67874743470925	2.06390272593181	3.23597975369402	0.00121225982219658	0.0493397754856706	up
ENSMUSG00000037509	Arhgef4	52.6697458113048	-8.78666685466538	2.71937691396636	-3.23113240005026	0.0012330081083528	0.0498363756510263	down
ENSMUSG00000030159	Clec1b	19.0753444453019	7.64124097470286	2.36464785802872	3.23144985362554	0.00123163932935239	0.0498363756510263	up
