	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
ENSMUSG00000069520	119.748585712285	-2.14280966763576	1.1702974184266	-1.83099580832764	0.0671011687256446	0.538625468341163	none
ENSMUSG00000029925	1194.42287806622	-0.725563678506894	0.396468357650408	-1.83006705202605	0.0672399129956399	0.53906979677303	none
ENSMUSG00000000001	510.89829775624	-0.812459150228852	0.444076096815542	-1.82954938591601	0.0673173480884795	0.539209136968844	none
ENSMUSG00000028975	81.5539313796279	2.25813758842311	1.23437242761969	1.82938109916924	0.0673425370651153	0.539209136968844	none
ENSMUSG00000039741	145.855475161514	-1.46172212173311	0.799492495383384	-1.82831249845837	0.0675026651101915	0.540149409430128	none
ENSMUSG00000021910	1001.74834400915	-0.826645754563632	0.452247921013273	-1.82785971179594	0.0675706088722313	0.540351310267129	none
ENSMUSG00000016257	449.653234587205	1.08475566746026	0.593606078417503	1.82739986482638	0.0676396696604672	0.540561883054056	none
ENSMUSG00000033706	234.909099772451	2.27115369880059	1.24332881641565	1.82667180943173	0.0677491292965181	0.541074975842967	none
ENSMUSG00000022788	93.4100846000243	-2.64588929221641	1.44868775466527	-1.8264041258689	0.0677894108537746	0.541074975842967	none
ENSMUSG00000036371	3005.66341725974	0.569153702942667	0.311719600659665	1.82585150801623	0.0678726322094597	0.541397648223124	none
ENSMUSG00000041571	2817.83093576952	-0.576649000737811	0.316164395936224	-1.82388974897139	0.0681687417446625	0.542471610605049	none
ENSMUSG00000091537	933.696985350132	0.409326929020435	0.224433434651851	1.82382330714404	0.0681787890966744	0.542471610605049	none
ENSMUSG00000090761	9.34065733437301	3.40610241762613	1.86690054427247	1.8244691331179	0.0680811786963173	0.542471610605049	none
ENSMUSG00000085246	4.77874503950549	-6.04726564626759	3.31545880393901	-1.82396042414491	0.068158055561156	0.542471610605049	none
ENSMUSG00000027510	1238.83593776951	-0.486969163676229	0.267048698969703	-1.82352194770091	0.0682243760445919	0.542493137234527	none
ENSMUSG00000056004	8.27832964432382	5.68596167280294	3.11898446305785	1.82301699163593	0.0683008174357074	0.542759824986893	none
ENSMUSG00000010751	11.4027823283935	-2.34689733622706	1.28839811232943	-1.82156222814069	0.0685214365524513	0.543297268196296	none
ENSMUSG00000019876	6.90039130909635	6.17280665869588	3.38822340764934	1.82184168988385	0.0684790099726304	0.543297268196296	none
ENSMUSG00000005871	102.499352878611	-2.57043980691437	1.41121417223692	-1.82143848714328	0.0685402292341545	0.543297268196296	none
ENSMUSG00000024878	33.5500579497881	2.20728408391383	1.21155016000748	1.82186768387717	0.0684750647835483	0.543297268196296	none
ENSMUSG00000020230	127.337357123753	1.75495307713175	0.963756194862484	1.82095128050737	0.0686142630237138	0.543543545092676	none
ENSMUSG00000006191	113.409026890536	-1.16256466303956	0.638777239831695	-1.81998448057709	0.0687613683244899	0.544368004175921	none
ENSMUSG00000111429	5.18073884277001	-6.16671143752597	3.39128957933162	-1.81839718881847	0.0690034477289081	0.544870246751151	none
ENSMUSG00000089940	5.19042009420921	-6.16927080730032	3.39127557073709	-1.81915939257022	0.0688871160538906	0.544870246751151	none
ENSMUSG00000091144	17.9322842318362	3.24682164698967	1.78522702514031	1.81871638803725	0.0689547101838443	0.544870246751151	none
ENSMUSG00000022019	89.0439147791595	2.11473421056191	1.16286091230138	1.81856160800582	0.0689783395366943	0.544870246751151	none
ENSMUSG00000087590	142.24867690663	-0.83869541287354	0.461328625077602	-1.81799994035154	0.0690641418959492	0.544870246751151	none
ENSMUSG00000049090	39.328902953724	2.3074808261124	1.26932858305884	1.81787510098593	0.0690832247086275	0.544870246751151	none
ENSMUSG00000024173	6.85605163197259	6.15772446897041	3.38827429825112	1.81736303703297	0.0691615435854992	0.545148092149626	none
ENSMUSG00000062515	7.36828613899159	5.52252825830885	3.04049805227117	1.81632356389233	0.0693207526532398	0.545722988062313	none
ENSMUSG00000044250	37.5281939030065	-0.852182233251004	0.469148197571227	-1.81644571515512	0.0693020279776344	0.545722988062313	none
ENSMUSG00000051344	60.2809753233488	-3.17477287255389	1.75352762949203	-1.81050632973122	0.0702173036602769	0.546060667577224	none
ENSMUSG00000042229	366.042310592048	-1.61024747192383	0.88784908279023	-1.813649980764	0.069731630387272	0.546060667577224	none
ENSMUSG00000054455	19.0775889556206	3.59616064267981	1.98350577304364	1.81303260698939	0.0698267923198238	0.546060667577224	none
ENSMUSG00000027676	12.2697155421871	-4.11044891326411	2.27032532210623	-1.81051097533932	0.0702165839020096	0.546060667577224	none
ENSMUSG00000039103	5.14129004903095	-6.15698089559194	3.39134306569193	-1.81549928047039	0.0694472164398376	0.546060667577224	none
ENSMUSG00000038764	8.94122928885458	-3.67802170891229	2.0273852944279	-1.81417006378661	0.0696515474874101	0.546060667577224	none
ENSMUSG00000028403	50.159000890879	2.36475379730833	1.3051215432414	1.81190312086584	0.0700011671084309	0.546060667577224	none
ENSMUSG00000029310	305.811254400752	1.55692343869263	0.859874406823663	1.81064051486756	0.0701965163846417	0.546060667577224	none
ENSMUSG00000037221	1060.92726872719	1.01195463378622	0.559033102900482	1.81018731902601	0.0702667434473116	0.546060667577224	none
ENSMUSG00000041775	152.898309719485	-2.33840142014733	1.29072630095539	-1.811694251846	0.0700334523034863	0.546060667577224	none
ENSMUSG00000037606	133.418810099788	-4.28972780975608	2.36623309034015	-1.81289317069749	0.0698482997666477	0.546060667577224	none
ENSMUSG00000019947	129.361015865647	0.95224683210635	0.525791875353096	1.81107178856057	0.0701297398613479	0.546060667577224	none
ENSMUSG00000034121	19.9578907222233	-3.91565716664891	2.16368366007795	-1.80971795410603	0.0703395368218395	0.546060667577224	none
ENSMUSG00000038534	267.177353037935	-1.3114748703394	0.724489716614785	-1.81020494875667	0.0702640104734456	0.546060667577224	none
ENSMUSG00000034126	40.2013792148904	2.29575583616936	1.26670717449982	1.81238085832733	0.0699273684382873	0.546060667577224	none
ENSMUSG00000037957	113.240256121544	-1.21154010419897	0.667997996956001	-1.81368822918607	0.0697257382833123	0.546060667577224	none
ENSMUSG00000087370	134.830554696291	-1.29414310889948	0.714558283445047	-1.81110923892747	0.0701239436717837	0.546060667577224	none
ENSMUSG00000022236	27.6138098132362	-3.43578768142479	1.89465948779154	-1.81340642134573	0.0697691598882066	0.546060667577224	none
ENSMUSG00000048546	218.716416071775	-1.19526670189816	0.660510940162209	-1.80960924220971	0.0703564056715576	0.546060667577224	none
ENSMUSG00000022634	75.3160450076159	2.26485293633261	1.24772889807775	1.81518031667123	0.0694962035389009	0.546060667577224	none
ENSMUSG00000019214	82.3382856862324	3.20637735722486	1.77164038564137	1.80983532731113	0.0703213277203777	0.546060667577224	none
ENSMUSG00000023991	7.25853814736949	3.98463957969325	2.19787184626838	1.81295355616775	0.0698389849007808	0.546060667577224	none
ENSMUSG00000036452	262.439344961509	-1.51461733457957	0.836232899723891	-1.81123863349513	0.0701039203129147	0.546060667577224	none
ENSMUSG00000028878	141.156203559018	1.71881271643191	0.95033411300492	1.80864044856508	0.0705068802288429	0.54689303603623	none
ENSMUSG00000029405	459.584164691429	-0.84255841085161	0.466044138567773	-1.80789401931097	0.0706229967695167	0.547458046648992	none
ENSMUSG00000040761	110.822132563809	1.39940010782545	0.774246497808673	1.80743485671053	0.0706945032229695	0.547588991227487	none
ENSMUSG00000038525	394.84289343553	-0.905189428898805	0.500919446890358	-1.80705587398953	0.070753567799844	0.547588991227487	none
ENSMUSG00000089832	96.7969649723417	2.14383800431042	1.18662097215009	1.80667462873668	0.0708130258199486	0.547588991227487	none
ENSMUSG00000041417	513.99436857594	-0.679301083388833	0.375943047537888	-1.80692551129137	0.0707738942198673	0.547588991227487	none
ENSMUSG00000114575	5.03380877279217	-6.12547073271908	3.39151875734536	-1.80611436084572	0.0709004780924666	0.547595817062146	none
ENSMUSG00000068206	157.762384308382	-2.13150242292522	1.18012777742302	-1.80616240351504	0.0708929756376189	0.547595817062146	none
ENSMUSG00000104571	5.02817642264693	-6.12088521872086	3.39154464512488	-1.8047485317698	0.071114041627033	0.548566923754046	none
ENSMUSG00000040204	485.439611890749	1.63222808549782	0.904544249793296	1.80447566370668	0.0711567709171293	0.548566923754046	none
ENSMUSG00000019039	371.129356418629	-1.27838000947265	0.708557062645739	-1.80420191522642	0.0711996592209425	0.548566923754046	none
ENSMUSG00000020361	448.1487996808	0.926893505652041	0.513580224177942	1.80476868465032	0.0711108866567959	0.548566923754046	none
ENSMUSG00000037847	99.0210228577488	-0.911762137225236	0.505436810814029	-1.80390924783813	0.0712455349938989	0.548586283145353	none
ENSMUSG00000040118	6.60197286697477	6.10381584665037	3.38846058845101	1.80135364933981	0.07164715681845	0.551343175736138	none
ENSMUSG00000027639	333.365689522301	-1.09678867703052	0.609025146615205	-1.80089226713571	0.0717198620605283	0.551567158010786	none
ENSMUSG00000028137	15.7986128398648	-4.69256545998749	2.60652346094089	-1.8003158345997	0.0718107820164214	0.551930864696079	none
ENSMUSG00000056260	41.3942017109545	2.10554506529327	1.17009211772172	1.79946948911421	0.0719444460672546	0.552287128153421	none
ENSMUSG00000085118	8.37792561538714	4.29998479438061	2.38947892840465	1.79954915829767	0.071931855163875	0.552287128153421	none
ENSMUSG00000085823	121.961831973742	-1.86918701663764	1.04003140613441	-1.79724093485316	0.0722973785304408	0.554638258215575	none
ENSMUSG00000020027	168.056908246679	-1.21135864383503	0.674624820455565	-1.7956034333528	0.0725576094654001	0.554638258215575	none
ENSMUSG00000020787	138.823864549855	1.99517884078877	1.11110565704055	1.79566977104857	0.0725470522289579	0.554638258215575	none
ENSMUSG00000114432	25.6067047326721	-1.46428049617282	0.815257658255453	-1.79609535874363	0.0724793524715671	0.554638258215575	none
ENSMUSG00000021701	84.8163643810629	-3.57441262646288	1.99009932523672	-1.79609760233334	0.0724789957128202	0.554638258215575	none
ENSMUSG00000022553	1302.23052281484	-0.87877039103172	0.489164590349358	-1.79647179777283	0.0724195140828477	0.554638258215575	none
ENSMUSG00000003233	210.524971245925	0.719642196950672	0.400533164242914	1.79671063770946	0.0723815692910017	0.554638258215575	none
ENSMUSG00000028710	82.8110192830303	2.28518956510342	1.27326532662987	1.79474734551356	0.0726939634541516	0.554752952204809	none
ENSMUSG00000056131	89.0724127828515	-3.16611185324794	1.76378415071528	-1.79506764020074	0.07264292375869	0.554752952204809	none
ENSMUSG00000075595	57.6294026565659	3.06570339463527	1.70821409780517	1.79468334711339	0.0727041652640561	0.554752952204809	none
ENSMUSG00000030347	125.925142535568	-1.70440106192051	0.950052524847399	-1.79400719154373	0.0728120209830873	0.554906552684963	none
ENSMUSG00000034998	109.562787506328	0.829892926644782	0.462569857223345	1.79409210022105	0.0727984697455195	0.554906552684963	none
ENSMUSG00000039515	445.243013172957	-0.82681450047136	0.46133158730259	-1.79223474660764	0.0730953709383437	0.555425519958815	none
ENSMUSG00000027931	7.66320224477399	5.5690475748521	3.10599045912985	1.79300215120824	0.0729725800980087	0.555425519958815	none
ENSMUSG00000042389	316.903847037364	-0.956460980933376	0.533555691020967	-1.79261696019617	0.0730341926093449	0.555425519958815	none
ENSMUSG00000020180	315.294647204112	1.33513444427311	0.74466307597413	1.79293762152307	0.0729828988569389	0.555425519958815	none
ENSMUSG00000020585	416.57397318362	-1.01838878081105	0.568231319663567	-1.79220811238285	0.0730996356597444	0.555425519958815	none
ENSMUSG00000026796	62.8278892817972	-2.8831240771101	1.60971281486415	-1.79107978173947	0.0732804931294263	0.555997429295222	none
ENSMUSG00000105728	6.40183177282178	6.0689975578187	3.38858464374593	1.79101253056193	0.0732912842109616	0.555997429295222	none
ENSMUSG00000039058	4.61000958784688	-4.69043490404927	2.61940839621042	-1.79064666313014	0.0733500138425622	0.555997429295222	none
ENSMUSG00000056014	30.8658861219078	2.4825107466776	1.38659185951305	1.79036875894354	0.0733946491916071	0.555997429295222	none
ENSMUSG00000002769	4.4738567688586	-5.95534076891401	3.32591387228532	-1.79058778958156	0.0733594679143108	0.555997429295222	none
ENSMUSG00000103163	6.42134297524582	6.06288036048586	3.38860674828577	1.78919562252331	0.0735833164207288	0.556819794843474	none
ENSMUSG00000047721	364.39120993369	0.711243238986368	0.397532152974155	1.78914644680982	0.0735912336557022	0.556819794843474	none
ENSMUSG00000027737	7.99377536172653	3.60468150637412	2.01643303035761	1.78765247945519	0.0738320929799872	0.557014103151087	none
ENSMUSG00000039754	57.4927470385596	-2.45310575378813	1.37212487484935	-1.78781523369545	0.0738058222914501	0.557014103151087	none
ENSMUSG00000031774	434.586266889465	1.29659057269223	0.725293960703827	1.78767595339415	0.0738283035038109	0.557014103151087	none
ENSMUSG00000057193	774.067617210967	-1.13971521343484	0.637608347228445	-1.78748477555062	0.0738591706066514	0.557014103151087	none
ENSMUSG00000017405	92.7753913899412	-3.26262787577688	1.82542359989792	-1.78732644628859	0.0738847420450778	0.557014103151087	none
ENSMUSG00000021102	546.385152653958	1.67153706539063	0.935215370432548	1.78732847880539	0.0738844137315516	0.557014103151087	none
ENSMUSG00000022295	301.747496391903	-0.882358089415064	0.493802025978118	-1.78686607789285	0.0739591363335472	0.557014103151087	none
ENSMUSG00000024456	651.157807409611	-1.18282525548452	0.661978121407139	-1.7868041514276	0.0739691481538081	0.557014103151087	none
ENSMUSG00000033883	14.2576279449811	3.693319079619	2.06745063555251	1.78641222001027	0.0740325384710856	0.557159812134267	none
ENSMUSG00000026786	145.381529602475	-1.27324027888407	0.713208010821301	-1.78522991829251	0.0742240309924845	0.558268856174746	none
ENSMUSG00000038816	128.256879293121	-2.30084124749	1.29081645832071	-1.78246971725421	0.0746726652793109	0.560310728617178	none
ENSMUSG00000028811	507.06476395581	1.55363341520501	0.871258626838574	1.78320577535339	0.0745528126934538	0.560310728617178	none
ENSMUSG00000042978	15.7375630714904	4.14001259459866	2.32228256617419	1.78273421800649	0.0746295784286417	0.560310728617178	none
ENSMUSG00000103835	8.78928340447068	-4.35599396164608	2.44373886742763	-1.78251204320835	0.0746657690674899	0.560310728617178	none
ENSMUSG00000024759	184.799416908764	0.789339178352042	0.443083331296297	1.78146890798787	0.0748358798370888	0.561202558280386	none
ENSMUSG00000029729	145.593509658906	1.96198752344331	1.10155087677259	1.78111385031229	0.074893853534383	0.56130458593808	none
ENSMUSG00000031639	6.28876429578103	6.03360712971942	3.38871382794376	1.78050063713422	0.0749940651492872	0.561722864537379	none
ENSMUSG00000037487	225.398066682382	1.30586298792752	0.733867136992288	1.77942698630644	0.0751697854050107	0.562705890626503	none
ENSMUSG00000003190	159.16467107944	-0.797766316800417	0.448623798548527	-1.77825233387418	0.0753624211519512	0.563516494058052	none
ENSMUSG00000024054	217.609353704462	1.18709101904525	0.667571331470179	1.77822348426938	0.0753671573746126	0.563516494058052	none
ENSMUSG00000003873	696.936131099122	0.395403847777336	0.222497265995742	1.77711778168503	0.0755488631122736	0.564476246887736	none
ENSMUSG00000038332	621.386840961739	-0.751123576809743	0.422715818505647	-1.7768996189096	0.0755847571123092	0.564476246887736	none
ENSMUSG00000038855	57.809761584473	1.76076751909594	0.991228204473421	1.77634929186799	0.0756753634505803	0.564486452248403	none
ENSMUSG00000021025	2039.32130245366	-0.826633147051231	0.465325983710933	-1.77646032241506	0.0756570761476267	0.564486452248403	none
ENSMUSG00000026162	110.899675538403	-2.15353902535666	1.2135079203238	-1.77463944757941	0.0759574394023316	0.564593164441185	none
ENSMUSG00000046947	136.848500819685	-2.48738703295365	1.40123282826413	-1.77514184850712	0.0758744686034305	0.564593164441185	none
ENSMUSG00000039910	164.806026076501	-1.06099869052358	0.597832672530969	-1.77474189564074	0.0759405142450813	0.564593164441185	none
ENSMUSG00000022193	936.227518781229	0.456877391324598	0.257318960575702	1.77552944525511	0.0758105080960225	0.564593164441185	none
ENSMUSG00000024220	84.4395404699823	1.99846062148783	1.12576343059596	1.77520477852961	0.0758640810131026	0.564593164441185	none
ENSMUSG00000041168	322.394483791273	1.64526170392823	0.926937159181436	1.7749441670686	0.0759071065837204	0.564593164441185	none
ENSMUSG00000082186	5.53220021685562	5.84552894746713	3.29518784841018	1.77395924492966	0.0760698918417823	0.565097006277386	none
ENSMUSG00000038527	257.588396613835	-2.28301970259753	1.28745045265701	-1.77328742856541	0.0761810911157884	0.565259227979964	none
ENSMUSG00000004677	272.107242735688	-1.70029236251875	0.958771891094295	-1.77340656136479	0.076161362548561	0.565259227979964	none
ENSMUSG00000081974	6.49043057289334	-5.72552179105851	3.22982866748208	-1.77270139704408	0.0762781994946767	0.565648008093291	none
ENSMUSG00000027519	65.5437475466837	1.6484049797394	0.930116350104588	1.77225674997977	0.0763519470971286	0.565863200190846	none
ENSMUSG00000028568	283.478378333488	0.763836181696315	0.431170007023766	1.77154293956772	0.0764704587818039	0.566003976825409	none
ENSMUSG00000092625	4.6503461332029	-6.00872669190104	3.39220405908256	-1.77133409053408	0.0765051616766619	0.566003976825409	none
ENSMUSG00000069769	444.01685433443	-1.15878919478587	0.654146661924999	-1.77145166708614	0.0764856232737041	0.566003976825409	none
ENSMUSG00000073988	25.6607816262484	-3.55755091515153	2.00946697757615	-1.77039531121965	0.0766613102990103	0.566827724484383	none
ENSMUSG00000097885	29.476514600041	-3.29207892072575	1.86285179305964	-1.76722535469055	0.077190495091585	0.570358759252773	none
ENSMUSG00000005609	338.249384624884	-0.861632456466873	0.487774367284447	-1.76645702246262	0.0773192057638531	0.570358759252773	none
ENSMUSG00000030847	37.0469925731353	3.06664132289947	1.73594253557746	1.76655693379813	0.0773024587771436	0.570358759252773	none
ENSMUSG00000081809	4.58140847187512	-5.9929318249454	3.39230109338174	-1.76662733052717	0.0772906607589619	0.570358759252773	none
ENSMUSG00000011382	147.607231162691	-1.82039751668316	1.03085154609747	-1.7659162694907	0.077409897260455	0.570694994313529	none
ENSMUSG00000029772	41.7838702918802	2.26749228818358	1.2847656210348	1.76490735046074	0.0775793381407309	0.571258236435943	none
ENSMUSG00000030322	108.790255994292	1.98899398037674	1.1271290724335	1.76465502400932	0.0776217617922208	0.571258236435943	none
ENSMUSG00000023307	167.605457623467	1.02057321965451	0.578319971631937	1.76472069047625	0.0776107194692875	0.571258236435943	none
ENSMUSG00000026090	4.54950235201638	-5.97605757482093	3.39240593484474	-1.76159860865662	0.0781371391870374	0.571461240899549	none
ENSMUSG00000019715	426.435091117715	-1.35291200381959	0.767059525378239	-1.7637640353302	0.0777717149264064	0.571461240899549	none
ENSMUSG00000057359	36.022312000518	1.16376047986587	0.66059799652251	1.76167727724286	0.0781238391283953	0.571461240899549	none
ENSMUSG00000028402	4.54950235201638	-5.97605757482093	3.39240593484474	-1.76159860865662	0.0781371391870374	0.571461240899549	none
ENSMUSG00000056529	224.049971633025	-1.5101848889805	0.856255991389296	-1.76370723728331	0.0777812820145467	0.571461240899549	none
ENSMUSG00000020253	168.843752553899	-1.73366108937478	0.983703903787734	-1.76238102004002	0.0780049432337961	0.571461240899549	none
ENSMUSG00000020284	308.072329380231	-2.34087522656832	1.32806552960306	-1.76262027316377	0.0779645554856857	0.571461240899549	none
ENSMUSG00000020029	126.870024412549	1.70733120798711	0.969223809483901	1.76154484782647	0.0781462292906664	0.571461240899549	none
ENSMUSG00000025389	4.54950235201638	-5.97605757482093	3.39240593484474	-1.76159860865662	0.0781371391870374	0.571461240899549	none
ENSMUSG00000035139	300.871966310445	-1.16778599682947	0.662672112884137	-1.76223802710957	0.0780290896606391	0.571461240899549	none
ENSMUSG00000071203	195.783175225565	-1.49361800618825	0.846907492832502	-1.76361411231917	0.0777969700986807	0.571461240899549	none
ENSMUSG00000062082	5.96886099949488	5.96875578169765	3.38895889174277	1.76123581676974	0.0781984982395643	0.571513114516885	none
ENSMUSG00000030534	120.184467020966	2.87094433038346	1.63080300406264	1.76044827194419	0.0783318308237042	0.572152314489679	none
ENSMUSG00000000594	998.295644196688	-0.966420052454056	0.549044526824457	-1.76018520400085	0.0783764098498628	0.572152314489679	none
ENSMUSG00000058135	1858.42603981802	-0.669434765271573	0.38046174714951	-1.75953238475906	0.0784871246443347	0.572314131721096	none
ENSMUSG00000068036	87.461718354357	-1.45344330750159	0.826044868802833	-1.75952101682809	0.0784890537140228	0.572314131721096	none
ENSMUSG00000032216	1728.75989543625	-0.556583369366697	0.316399861183216	-1.75911382288628	0.0785581775318243	0.572488193522528	none
ENSMUSG00000028124	586.265651960792	1.39850280357328	0.795358446349106	1.75833023461655	0.0786913361226316	0.573128435974331	none
ENSMUSG00000039536	271.403192250446	-1.06692895112399	0.606911093405907	-1.75796580869287	0.0787533271546342	0.573249908994982	none
ENSMUSG00000039195	107.055332166115	2.03309088667326	1.15718655771808	1.75692577235119	0.0789304620961626	0.573365659292666	none
ENSMUSG00000029136	103.343522710942	2.26711410069292	1.29033082200496	1.75700220596933	0.0789174331951392	0.573365659292666	none
ENSMUSG00000034795	7.49726642966524	5.54052297024934	3.15422102054345	1.75654240275615	0.0789958378110123	0.573365659292666	none
ENSMUSG00000116858	17.6849673219416	2.67533769201274	1.52294084712834	1.75669179604537	0.0789703566553374	0.573365659292666	none
ENSMUSG00000117322	22.5461495045107	-3.55972420115662	2.02608189537957	-1.75694981001236	0.0789263644395099	0.573365659292666	none
ENSMUSG00000014956	273.343321177125	1.32185683740262	0.752796976469125	1.75592739971217	0.0791008057943849	0.573393691082829	none
ENSMUSG00000086502	21.7859081498606	2.59728745228602	1.47894582224518	1.75617484644779	0.0790585582501099	0.573393691082829	none
ENSMUSG00000057762	10.9380081641376	-1.79768456372746	1.02389972082639	-1.75572326777914	0.0791356718544479	0.573393691082829	none
ENSMUSG00000040710	78.7393811743245	-0.851958076074076	0.48784804600728	-1.74635951306314	0.0807485005240939	0.573680685793374	none
ENSMUSG00000010311	4.38100226490466	-5.92144281140322	3.39275376036744	-1.74532053595363	0.0809290892121112	0.573680685793374	none
ENSMUSG00000026667	198.764609176384	-1.15346594478363	0.657390070615891	-1.75461418774242	0.0793253229941199	0.573680685793374	none
ENSMUSG00000061186	5.74955509169506	5.91357531460183	3.38917621537602	1.74484150094442	0.0810124625417157	0.573680685793374	none
ENSMUSG00000081648	7.20604715348498	5.48357289367542	3.12788822118892	1.75312303570461	0.079580890239423	0.573680685793374	none
ENSMUSG00000083796	71.8212863848244	-1.71272125189201	0.97782141708233	-1.75156856044584	0.0798480226008709	0.573680685793374	none
ENSMUSG00000007476	1033.18698982692	-0.595998417351859	0.340844351819882	-1.74859408457152	0.0803612095570909	0.573680685793374	none
ENSMUSG00000026791	199.388341310402	-2.32384060133553	1.32818565400418	-1.74963537238163	0.0801812519910711	0.573680685793374	none
ENSMUSG00000102490	6.49752996505751	-2.64496944539079	1.51056465933043	-1.75098062108986	0.0799492481450135	0.573680685793374	none
ENSMUSG00000008604	247.245383786072	1.08069274460065	0.617280024372633	1.75073338182132	0.0799918464770797	0.573680685793374	none
ENSMUSG00000027933	126.516436841696	-1.4425061170818	0.825822852260164	-1.74675006042017	0.0806807026334118	0.573680685793374	none
ENSMUSG00000032902	262.53740113873	2.08401600457575	1.19474977499766	1.74431169453858	0.0811047535378167	0.573680685793374	none
ENSMUSG00000038607	32.03648432678	-1.48884182644581	0.852987077216124	-1.74544476254542	0.0809074796565557	0.573680685793374	none
ENSMUSG00000028992	59.9939076700354	2.07529020259671	1.18347209359287	1.75356074201665	0.0795058028265887	0.573680685793374	none
ENSMUSG00000034826	244.984427794461	0.898303333585802	0.514250582774632	1.74682025392955	0.0806685221457068	0.573680685793374	none
ENSMUSG00000106674	4.38628797777661	-5.92670458787658	3.39271967577027	-1.74688897234959	0.0806565990729003	0.573680685793374	none
ENSMUSG00000107320	5.8498146464193	5.93944413716976	3.38907330339922	1.75252749216505	0.0796831468020924	0.573680685793374	none
ENSMUSG00000033933	111.089620149245	-2.31191014162242	1.32017588221484	-1.75121373808448	0.0799090999117423	0.573680685793374	none
ENSMUSG00000092134	6.29201529640949	-4.7055989974385	2.69731563082484	-1.74454889285594	0.0810634236174934	0.573680685793374	none
ENSMUSG00000109492	4.14267382885103	4.67402281572724	2.66296503320476	1.75519496405188	0.0792259650114719	0.573680685793374	none
ENSMUSG00000109560	4.38100226490466	-5.92144281140322	3.39275376036744	-1.74532053595363	0.0809290892121112	0.573680685793374	none
ENSMUSG00000045868	5.64030509820507	-5.55339930330329	3.1731670518166	-1.75011249411658	0.0800989042567334	0.573680685793374	none
ENSMUSG00000097075	5.89008660807023	5.94474775553978	3.38905243017826	1.75410321262781	0.0794128233040235	0.573680685793374	none
ENSMUSG00000031974	137.96113173307	2.24924891929902	1.28507675796319	1.75028371290755	0.0800693699015823	0.573680685793374	none
ENSMUSG00000110498	32.1340257583291	-2.91958758782501	1.66667693305255	-1.75174176226086	0.0798182223079445	0.573680685793374	none
ENSMUSG00000040433	674.035103970331	-0.950249516990866	0.54356511493337	-1.74817973207745	0.0804329100281881	0.573680685793374	none
ENSMUSG00000036391	37.0959317255399	2.41885856936854	1.38422861367401	1.74744153203742	0.080560778546598	0.573680685793374	none
ENSMUSG00000049892	4.38100226490466	-5.92144281140322	3.39275376036744	-1.74532053595363	0.0809290892121112	0.573680685793374	none
ENSMUSG00000002058	192.247081392471	-2.80099547983769	1.59681490034284	-1.75411406747038	0.0794109636854721	0.573680685793374	none
ENSMUSG00000039219	305.922152323905	-0.858357773279418	0.491014251334807	-1.74813209788921	0.0804411560826563	0.573680685793374	none
ENSMUSG00000113404	4.38100226490466	-5.92144281140322	3.39275376036744	-1.74532053595363	0.0809290892121112	0.573680685793374	none
ENSMUSG00000021549	235.338892099938	-1.01464717697501	0.581622735380611	-1.74451085773157	0.0810700497841986	0.573680685793374	none
ENSMUSG00000089901	104.489562041239	-2.59904475226698	1.48684746375349	-1.74802379909624	0.0804599064698042	0.573680685793374	none
ENSMUSG00000022201	641.588968918956	-0.726050237304532	0.414393504402617	-1.75207919427018	0.0797601912974485	0.573680685793374	none
ENSMUSG00000018008	277.060891708937	-1.53849258207322	0.880158497800524	-1.74797219582365	0.0804688420871645	0.573680685793374	none
ENSMUSG00000071202	5.87427350627116	5.93302907597231	3.38909865307787	1.75062153194747	0.080011123819327	0.573680685793374	none
ENSMUSG00000024387	655.405770924395	0.441229870828173	0.251884097776933	1.75171785246611	0.0798223355773394	0.573680685793374	none
ENSMUSG00000024399	436.36080683889	-1.33342633944847	0.762428084713386	-1.74892080470742	0.0803047098017807	0.573680685793374	none
ENSMUSG00000056124	32.9063351419898	-1.33936666973586	0.767899854299237	-1.74419445743759	0.0811251874859178	0.573680685793374	none
ENSMUSG00000117621	49.1567371630326	0.848465129540584	0.484820951151724	1.75005871244838	0.0801081831428362	0.573680685793374	none
ENSMUSG00000037071	57.9035836409982	-4.1233040192895	2.35477147918493	-1.75104210991919	0.0799386567300067	0.573680685793374	none
ENSMUSG00000063785	193.242973562078	1.58368270246695	0.902874190415552	1.75404582308201	0.0794226556946182	0.573680685793374	none
ENSMUSG00000064358	159.978355283729	-0.548945669543496	0.313878177705448	-1.74891314062185	0.0803060347833703	0.573680685793374	none
ENSMUSG00000064037	466.311720632431	-1.10626734874763	0.634662977010742	-1.74307843504303	0.0813199149448542	0.574572313041987	none
ENSMUSG00000074476	707.428258380882	1.01491274517191	0.582382350957235	1.74269145262343	0.0813875254897826	0.574572313041987	none
ENSMUSG00000073374	4.33197708873367	-5.91292581532258	3.39280919465221	-1.74278171158066	0.0813717520721928	0.574572313041987	none
ENSMUSG00000005465	286.538151979723	-1.52964152890765	0.878043848178764	-1.74210152725337	0.0814906804112645	0.574787277987035	none
ENSMUSG00000001729	599.781546199742	-1.24108788731535	0.71255711002852	-1.74173812856302	0.0815542774473739	0.574787277987035	none
ENSMUSG00000024835	819.412782977694	-0.94649729239593	0.543364137671628	-1.74192079818107	0.0815223040934576	0.574787277987035	none
